source_mat_id,chlorophyll,chlorophyll_method,sea_surf_temp,sea_surf_temp_method,sea_subsurf_temp,sea_subsurf_temp_method,sea_surf_salinity,sea_surf_salinity_method,sea_subsurf_salinity,sea_subsurf_salinity_method,alkalinity,alkalinity_method,ammonium,ammonium_method,bac_prod,bac_prod_method,biomass,biomass_method,chem_administration,conduc,conduc_method,density,density_method,diss_carb_dioxide,diss_carb_dioxide_method,diss_inorg_carb,diss_inorg_carb_method,diss_org_carb,diss_org_carb_method,diss_org_nitro,diss_org_nitro_method,down_par,down_par_method,diss_oxygen,diss_oxygen_method,n_alkanes,n_alkanes_method,nitrate,nitrate_method,nitrite,nitrite_method,organism_count,organism_count_method,ph,ph_method,part_org_carb,part_org_carb_method,part_org_nitro,part_org_nitro_method,petroleum_hydrocarb,petroleum_hydrocarb_method,phaeopigments,phaeopigments_method,phosphate,phosphate_method,pigments,pigments_method,pressure,pressure_method,primary_prod,primary_prod_method,silicate,silicate_method,sulfate,sulfate_method,sulfide,sulfide_method,turbidity,turbidity_method,water_current,water_current_method
EMOBON_HCMR-1_Wa_63,0.211,TD-700 Laboratory Fluorometer,25.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,25.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_64,0.211,TD-700 Laboratory Fluorometer,25.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,25.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_65,0.211,TD-700 Laboratory Fluorometer,25.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,25.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_66,0.211,TD-700 Laboratory Fluorometer,25.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,25.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_67,0.211,TD-700 Laboratory Fluorometer,25.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,25.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_68,0.211,TD-700 Laboratory Fluorometer,25.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,25.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_73,0.042,TD-700 Laboratory Fluorometer,26.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,26.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,40.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,40.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_74,0.042,TD-700 Laboratory Fluorometer,26.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,26.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,40.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,40.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_75,0.042,TD-700 Laboratory Fluorometer,26.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,26.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,40.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,40.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_76,0.042,TD-700 Laboratory Fluorometer,26.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,26.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,40.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,40.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_77,0.042,TD-700 Laboratory Fluorometer,26.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,26.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,40.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,40.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_78,0.042,TD-700 Laboratory Fluorometer,26.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,26.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,40.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,40.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_79,0.042,TD-700 Laboratory Fluorometer,26.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,26.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,40.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,40.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_80,0.042,TD-700 Laboratory Fluorometer,26.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,26.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,40.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,40.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_85,0.212,TD-700 Laboratory Fluorometer,21.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,21.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_86,0.212,TD-700 Laboratory Fluorometer,21.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,21.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_87,0.212,TD-700 Laboratory Fluorometer,21.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,21.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_88,0.212,TD-700 Laboratory Fluorometer,21.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,21.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_89,0.212,TD-700 Laboratory Fluorometer,21.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,21.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_90,0.212,TD-700 Laboratory Fluorometer,21.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,21.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_91,0.212,TD-700 Laboratory Fluorometer,21.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,21.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_92,0.212,TD-700 Laboratory Fluorometer,21.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,21.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,39.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON_HCMR-1_Wa_96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
